LTKBID,CompoundName,SeverityClass,LabelSection,vDILI-Concern,Comment,compound_name,smiles,molecule_chembl_id,CAS_number,mw,alogp,prodrug,livertox_score,DILI_label,DILI_label_binary,livertox_mechanism_summary,v2_class,primary_label,name_norm,structure_source,resolved_smiles,pubchem_cid,pubchem_inchikey,parse_ok,standardized_smiles,inchikey,scaffold_smiles,fragment_count,largest_fragment_fraction,formal_charge,mol_wt,heavy_atoms,carbon_atoms,metal_atoms,tpsa,clogp,hbd,hba,rot_bonds,ring_count,fraction_csp3,eligible,exclusion_reasons,v1_label_raw,v1_class,dilimap_validation,dilimap_total_cmax_uM,structure_source_round03,structure_source_round03b
LT03689,Ibrexafungerp citrate,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,ibrexafungerp citrate,,C[C@H](C(C)C)[C@]1(CC[C@@]2([C@H]3CC[C@H]4[C@]5(COC[C@]4(C3=CC[C@]2([C@@H]1C(=O)O)C)C[C@H]([C@@H]5OC[C@@](C)(C(C)(C)C)N)N6C(=NC=N6)C7=CC=NC=C7)C)C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,137552087.0,WKIRTJACGBEXBZ-FQGZCCSZSA-N,True,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,BODYFEUFKHPRCK-ZCZMVWJSSA-N,C1=C2C(CCC3C4COCC23CC(n2ncnc2-c2ccncc2)C4)C2CCCCC2C1,2.0,0.803030303030303,0.0,730.0509999999999,53.0,44.0,0.0,125.38000000000001,8.618400000000007,2.0,7.0,8.0,7.0,0.7727272727272727,True,,,other,False,,,PubChem_name_property
LT01378,Ibritumomab tiuxetan,0,No match,vNo-DILI-concern,Unchanged,Ibritumomab tiuxetan,,CHEMBL1201606,,,,0.0,,No DILI,No DILI,,no,0.0,ibritumomab tiuxetan,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,No-DILI-Concern,no,False,,,
LT02898,Ibrutinib,7,Adverse reactions,vMost-DILI-concern,New,,,,,,,,,,,,most,1.0,ibrutinib,,C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,24821094.0,XYFPWWZEPKGCCK-GOSISDBHSA-N,True,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,XYFPWWZEPKGCCK-GOSISDBHSA-N,c1ccc(Oc2ccc(-c3nn(C4CCCNC4)c4ncncc34)cc2)cc1,1.0,1.0,0.0,440.5070000000002,33.0,25.0,0.0,99.16,4.2173000000000025,1.0,6.0,5.0,5.0,0.2,True,,,other,True,0.0669693530079455,,PubChem_name_property
LT00560,Ibufenac,8,Withdrawn,vMost-DILI-concern,Unchanged,Ibufenac,CC(C)Cc1ccc(CC(=O)O)cc1,CHEMBL341812,,192.26,2.51,0.0,,DILI (withdrawn),DILI,Necrosis (manual annotation),most,1.0,ibufenac,DILImap_metadata,CC(C)Cc1ccc(CC(=O)O)cc1,,,True,CC(C)Cc1ccc(CC(=O)O)cc1,CYWFCPPBTWOZSF-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,192.25799999999998,14.0,12.0,0.0,37.3,2.5122,1.0,1.0,4.0,1.0,0.4166666666666667,True,,Most-DILI-Concern,most,False,189.23,,
LT00199,Ibuprofen,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CHEMBL521,15687-27-1,206.28,3.07,0.0,A,DILI (likely),DILI,"Hepatitis, Cholestasis/Biliary, Lactic acidosis, Immune-mediated, Hypersensitivity",less,,ibuprofen,DILImap_metadata,CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,True,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,206.28499999999997,15.0,13.0,0.0,37.3,3.073200000000001,1.0,1.0,4.0,1.0,0.46153846153846156,True,,Less-DILI-Concern,less,False,146.887195753344,,
LT00974,Ibutilide fumarate,0,No match,vNo-DILI-concern,Unchanged,Ibutilide,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CHEMBL533,122647-32-9,384.59,4.16,0.0,,No DILI,No DILI,,no,0.0,ibutilide fumarate,DILImap_metadata,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,,,True,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,ALOBUEHUHMBRLE-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,384.58600000000007,26.0,20.0,0.0,69.64,4.164000000000003,2.0,4.0,14.0,1.0,0.7,True,,No-DILI-Concern,no,False,,,
LT01784,Icatibant acetate,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,icatibant acetate,,CC(=O)O.C1CC[C@H]2[C@@H](C1)C[C@H](N2C(=O)[C@H]3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H]7CCCN7C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,6918172.0,HKMZRZUEADSZDQ-DZJWSCHMSA-N,True,NC(N)=NCCC[C@@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,QURWXBZNHXJZBE-SKXRKSCCSA-N,O=C(CNC(=O)C1CCCN1C(=O)C1CCCN1)NC(Cc1cccs1)C(=O)NCC(=O)N1Cc2ccccc2CC1C(=O)N1CCC2CCCCC21,2.0,0.9583333333333334,0.0,1304.548,92.0,59.0,0.0,523.7199999999999,-5.023000000000024,15.0,17.0,30.0,7.0,0.6101694915254238,False,mw_above_1000;heavy_atoms_above_80,,other,False,,,PubChem_name_property
LT01440,Idarubicin hydrochloride,3,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Idarubicin,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,CHEMBL1117,,497.5,1.02,0.0,E*,No DILI,No DILI,,ambiguous,,idarubicin hydrochloride,DILImap_metadata,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,,,True,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,XDXDZDZNSLXDNA-TZNDIEGXSA-N,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,1.0,1.0,0.0,497.5000000000002,36.0,26.0,0.0,176.60999999999999,1.0202999999999998,5.0,10.0,3.0,5.0,0.4230769230769231,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT03610,Idelalisib,8,Box warning,vMost-DILI-concern,New,,,,,,,,,,,,most,1.0,idelalisib,,CC[C@@H](C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,11625818.0,IFSDAJWBUCMOAH-HNNXBMFYSA-N,True,CC[C@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IFSDAJWBUCMOAH-HNNXBMFYSA-N,O=c1c2ccccc2nc(CNc2ncnc3nc[nH]c23)n1-c1ccccc1,1.0,1.0,0.0,415.4320000000001,31.0,22.0,0.0,101.38000000000001,3.7543000000000006,2.0,6.0,5.0,5.0,0.13636363636363635,True,,,other,False,,,PubChem_name_property
LT01409,Idursulfase,0,No match,vNo-DILI-concern,Unchanged,Idursulfase,,CHEMBL1201826,,,,0.0,E,No DILI,No DILI,,no,0.0,idursulfase,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,No-DILI-Concern,no,False,,,
LT00562,Ifosfamide,4,Adverse reactions,vLess-DILI-concern,Unchanged,Ifosfamide,O=P1(NCCCl)OCCCN1CCCl,CHEMBL1024,3778-73-2,261.09,1.88,1.0,D,DILI (few cases),,"Hepatitis, Necrosis, CYP, Cholestasis/Biliary, Sinusoidal, idiosyncratic",less,,ifosfamide,DILImap_metadata,O=P1(NCCCl)OCCCN1CCCl,,,True,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N,O=[PH]1NCCCO1,1.0,1.0,0.0,261.08899999999994,14.0,7.0,0.0,41.57,1.884,1.0,2.0,5.0,1.0,1.0,True,,Less-DILI-Concern,less,False,,,
LT00654,Iloperidone,2,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL14376,133454-47-4,426.49,4.83,0.0,E,No DILI,No DILI,,ambiguous,,iloperidone,DILImap_metadata,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,,,True,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,XMXHEBAFVSFQEX-UHFFFAOYSA-N,c1ccc(OCCCN2CCC(c3noc4ccccc34)CC2)cc1,1.0,1.0,0.0,426.4880000000001,31.0,24.0,0.0,64.80000000000001,4.826600000000004,0.0,6.0,8.0,4.0,0.4166666666666667,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00107,Imatinib mesylate,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,220127-57-1,493.62,4.59,0.0,B,DILI (likely),DILI,"Hepatitis, Cholestasis/Biliary, Cirrhosis, Immune-mediated, Hypersensitivity",most,1.0,imatinib mesylate,DILImap_metadata,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,True,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,1.0,1.0,0.0,493.6150000000002,37.0,29.0,0.0,86.28000000000002,4.590320000000004,2.0,7.0,7.0,5.0,0.2413793103448276,True,,Most-DILI-Concern,most,False,,,
LT02384,Imiglucerase,0,No match,vNo-DILI-concern,Unchanged,Imiglucerase,,CHEMBL1201632,,,,0.0,E,No DILI,No DILI,,no,0.0,imiglucerase,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,No-DILI-Concern,no,False,,,
LT00108,Imipramine hydrochloride,3,Adverse reactions,vLess-DILI-concern,Unchanged,Imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL11,113-52-0,280.42,3.88,0.0,B,DILI (likely),DILI,"Cholestasis/Biliary, Hypersensitivity",less,,imipramine hydrochloride,DILImap_metadata,CN(C)CCCN1c2ccccc2CCc2ccccc21,,,True,CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,c1ccc2c(c1)CCc1ccccc1N2,1.0,1.0,0.0,280.415,21.0,19.0,0.0,6.48,3.8750000000000027,0.0,2.0,4.0,3.0,0.3684210526315789,True,,Less-DILI-Concern,less,False,,,
LT01076,Inamrinone lactate,5,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Amrinone,Nc1cc(-c2ccncc2)c[nH]c1=O,CHEMBL12856,,187.2,1.02,0.0,,,,,ambiguous,,inamrinone lactate,DILImap_metadata,Nc1cc(-c2ccncc2)c[nH]c1=O,,,True,Nc1cc(-c2ccncc2)c[nH]c1=O,RNLQIBCLLYYYFJ-UHFFFAOYSA-N,O=c1ccc(-c2ccncc2)c[nH]1,1.0,1.0,0.0,187.202,14.0,10.0,0.0,71.77,1.0191,2.0,3.0,1.0,2.0,0.0,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT03691,Inclisiran sodium,4,Adverse reactions,vLess-DILI-concern,New,,,,,,,,,,,,less,,inclisiran sodium,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,,other,False,,,
LT01444,Indapamide,5,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CHEMBL406,26807-65-8,365.84,2.08,0.0,D,DILI (few cases),,,ambiguous,,indapamide,DILImap_metadata,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,,True,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,NDDAHWYSQHTHNT-UHFFFAOYSA-N,O=C(NN1CCc2ccccc21)c1ccccc1,1.0,1.0,0.0,365.84200000000004,24.0,16.0,0.0,92.5,2.0834,2.0,4.0,3.0,3.0,0.1875,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT01446,Indinavir sulfate,8,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Indinavir,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CHEMBL115,157810-81-6,613.8,2.87,0.0,C,DILI (few cases),,"Hepatitis, CYP, Cholestasis/Biliary, Steatosis, Lactic acidosis, Hypersensitivity",ambiguous,,indinavir sulfate,DILImap_metadata,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,,True,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CBVCZFGXHXORBI-PXQQMZJSSA-N,O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,1.0,1.0,0.0,613.8030000000003,45.0,36.0,0.0,118.03000000000002,2.8669000000000016,4.0,7.0,11.0,5.0,0.4722222222222222,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00141,Indocyanine green,0,No match,vNo-DILI-concern,Unchanged,Indocyanine green,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CHEMBL1201304,3599-32-4,753.0,8.71,0.0,,No DILI,No DILI,,no,0.0,indocyanine green,DILImap_metadata,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,,,True,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,BDBMLMBYCXNVMC-UHFFFAOYSA-N,C(=CC=CC1=[NH+]c2ccc3ccccc3c2C1)C=CC=C1Cc2c(ccc3ccccc23)N1,1.0,1.0,0.0,752.999,53.0,43.0,0.0,117.82,8.712900000000005,1.0,6.0,14.0,6.0,0.32558139534883723,True,,No-DILI-Concern,no,False,,,
LT00022,Indomethacin,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,53-86-1,357.79,3.93,0.0,C,DILI (likely),DILI,"Hepatitis, Necrosis, Cholestasis/Biliary, Steatosis, Cirrhosis, Encephalopathy, Hypersensitivity, idiosyncratic",most,1.0,indomethacin,DILImap_metadata,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,True,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,O=C(c1ccccc1)n1ccc2ccccc21,1.0,1.0,0.0,357.793,25.0,19.0,0.0,68.53,3.9273200000000026,1.0,3.0,4.0,3.0,0.15789473684210525,True,,Most-DILI-Concern,most,False,6.0,,
LT03692,Infigratinib phosphate,4,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,infigratinib phosphate,,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl.OP(=O)(O)O,56669626.0,GUQNHCGYHLSITB-UHFFFAOYSA-N,True,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,QADPYRIHXKWUSV-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1cc(Nc2ccc(N3CCNCC3)cc2)ncn1,2.0,0.8837209302325582,0.0,560.4860000000003,38.0,26.0,0.0,95.09,5.3544000000000045,2.0,8.0,8.0,4.0,0.34615384615384615,True,,,other,False,,,PubChem_name_property
LT01350,Infliximab,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Infliximab,,CHEMBL1201581,,,,0.0,A,DILI (known),DILI,"Hepatitis, Necrosis, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",most,1.0,infliximab,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Most-DILI-Concern,most,False,,,
LT03693,Inotersen sodium,3,Warnings & precautions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,inotersen sodium,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,,other,False,,,
LT01311,"Interferon alfa-2a, recombinant",8,Warnings & precautions,vMost-DILI-concern,Unchanged,"Interferon alfa-2a, recombinant",,,,,,,,DILI (likely),DILI,,most,1.0,interferon alfa 2a recombinant,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Most-DILI-Concern,most,False,,,
LT01306,Interferon alfa-2b,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Interferon alfa-2b,,CHEMBL1201558,,,,0.0,,DILI (likely),DILI,,most,1.0,interferon alfa 2b,,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2.C(S(=O)(=O)[O-])(I)I.[Na+],71306834.0,MIXCUJKCXRNYFM-UHFFFAOYSA-M,True,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,TVLSRXXIMLFWEO-UHFFFAOYSA-N,O=C(NCCOc1ccccc1)n1ccnc1,3.0,0.7419354838709677,0.0,376.6710000000001,23.0,15.0,0.0,47.36,4.602400000000004,0.0,3.0,6.0,2.0,0.3333333333333333,True,,Most-DILI-Concern,most,False,,,PubChem_name_property
LT01336,Interferon alfacon-1,7,Warnings & precautions,vMost-DILI-concern,Unchanged,Interferon alfacon-1,,CHEMBL1201557,,,,0.0,,DILI (likely),DILI,,most,1.0,interferon alfacon 1,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Most-DILI-Concern,most,False,,,
LT01332,Interferon beta-1a,7,Warnings & precautions,vMost-DILI-concern,Unchanged,Interferon beta-1a,,CHEMBL1201562,,,,0.0,,DILI (likely),DILI,,most,1.0,interferon beta 1a,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Most-DILI-Concern,most,False,,,
LT01328,Interferon beta-1b,7,Warnings & precautions,vMost-DILI-concern,Unchanged,Interferon beta-1b,,CHEMBL1201563,,,,0.0,,DILI (likely),DILI,,most,1.0,interferon beta 1b,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Most-DILI-Concern,most,False,,,
LT01354,Interferon gamma-1b,3,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Interferon gamma-1b,,CHEMBL1201564,,,,0.0,,,,,ambiguous,,interferon gamma 1b,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Ambiguous DILI-concern,ambiguous,False,,,
LT01454,Iodipamide sodium,0,No match,vNo-DILI-concern,Unchanged,Iodipamide meglumine,,,,,,,,No DILI,No DILI,,no,0.0,iodipamide sodium,,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)[O-])I)I)I)C(=O)[O-])I.[Na+].[Na+],17478.0,SIZXNBZGPPPFHM-UHFFFAOYSA-L,True,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,FFINMCNLQNTKLU-UHFFFAOYSA-N,O=C(CCCCC(=O)Nc1ccccc1)Nc1ccccc1,3.0,0.9444444444444444,0.0,1139.7640000000004,34.0,20.0,0.0,132.8,6.848200000000002,4.0,4.0,9.0,2.0,0.2,False,mw_above_1000,No-DILI-Concern,no,False,,,PubChem_name_property
LT03911,Ioflupane i-123,0,No match,vNo-DILI-concern,New,,,,,,,,,,,,no,0.0,ioflupane i 123,,COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)[123I],3086674.0,HXWLAJVUJSVENX-HFIFKADTSA-N,True,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,HXWLAJVUJSVENX-HFIFKADTSA-N,c1ccc(C2CC3CCC(C2)N3)cc1,1.0,1.0,0.0,427.29058899999995,23.0,18.0,0.0,29.54,3.7603000000000026,0.0,3.0,5.0,3.0,0.6111111111111112,True,,,other,False,,,PubChem_name_property
LT00257,Iothalamate meglumine,0,No match,vNo-DILI-concern,Unchanged,Iothalamate sodium,,,,,,,,No DILI,No DILI,,no,0.0,iothalamate meglumine,,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,656642.0,VLHUSFYMPUDOEL-WZTVWXICSA-N,True,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,MBBZMMPHUWSWHV-BDVNFPICSA-N,,2.0,0.3939393939393939,0.0,195.215,13.0,7.0,0.0,113.18,-3.3582999999999976,6.0,6.0,6.0,0.0,1.0,True,,No-DILI-Concern,no,False,,,PubChem_name_property
LT00419,Ioversol,0,No match,vNo-DILI-concern,Unchanged,Ioversol,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,CHEMBL1200614,87771-40-2,807.11,-2.02,0.0,,No DILI,No DILI,,no,0.0,ioversol,DILImap_metadata,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,,,True,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,AMDBBAQNWSUWGN-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,807.114,33.0,18.0,0.0,199.89,-2.016,8.0,9.0,12.0,1.0,0.5,True,,No-DILI-Concern,no,False,,,
LT00109,Iproniazid,8,Withdrawn,vMost-DILI-concern,Unchanged,Iproniazid,CC(C)NNC(=O)c1ccncc1,CHEMBL92401,54-92-2,179.22,0.72,0.0,,DILI (withdrawn),DILI,,most,1.0,iproniazid,DILImap_metadata,CC(C)NNC(=O)c1ccncc1,,,True,CC(C)NNC(=O)c1ccncc1,NYMGNSNKLVNMIA-UHFFFAOYSA-N,c1ccncc1,1.0,1.0,0.0,179.223,13.0,9.0,0.0,54.019999999999996,0.7243999999999996,2.0,3.0,3.0,1.0,0.3333333333333333,True,,Most-DILI-Concern,most,False,0.04,,
LT01005,Irbesartan,5,Adverse reactions,vLess-DILI-concern,Unchanged,Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CHEMBL1513,138402-11-6,428.54,4.78,0.0,C,DILI (few cases),,"Hepatitis, CYP, Cholestasis/Biliary, Steatosis, Immune-mediated, Hypersensitivity, idiosyncratic",less,,irbesartan,DILImap_metadata,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,True,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,YOSHYTLCDANDAN-UHFFFAOYSA-N,O=C1N(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)C=NC12CCCC2,1.0,1.0,0.0,428.5400000000001,32.0,25.0,0.0,87.13,4.777400000000004,1.0,5.0,7.0,5.0,0.4,True,,Less-DILI-Concern,less,False,5.36706025108507,,
LT01466,Irinotecan hydrochloride,3,Adverse reactions,vLess-DILI-concern,Unchanged,Irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CHEMBL481,136572-09-3,586.69,4.09,1.0,B,DILI (likely),DILI,,less,,irinotecan hydrochloride,DILImap_metadata,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,True,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,UWKQSNNFCGGAFS-XIFFEERXSA-N,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,1.0,1.0,0.0,586.6890000000004,43.0,33.0,0.0,114.2,4.0911000000000035,1.0,8.0,4.0,7.0,0.5151515151515151,True,,Less-DILI-Concern,less,False,,,
LT03694,Isavuconazonium sulfate,8,Warnings & precautions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,isavuconazonium sulfate,,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=[N+](C=N3)C(C)OC(=O)N(C)C4=C(C=CC=N4)COC(=O)CNC)(C5=C(C=CC(=C5)F)F)O.OS(=O)(=O)[O-],72196309.0,LWXUIUUOMSMZKJ-KLFWAVJMSA-M,True,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,RSWOJTICKMKTER-QXLBVTBOSA-N,O=C(Nc1ccccn1)OC[n+]1cnn(CC(Cc2nc(-c3ccccc3)cs2)c2ccccc2)c1,2.0,0.9107142857142857,1.0,717.7790000000002,51.0,35.0,0.0,159.37,4.584580000000005,2.0,11.0,13.0,5.0,0.2857142857142857,True,,,other,False,,,PubChem_name_property
